"Jose_Maria_Merino_1" "Jose_Maria_Merino_2" "Jose_Maria_Merino_3" "Jose_Maria_Merino_4" "Jose_Maria_Merino_5" "Jose_Maria_Merino_6" "Jose_Maria_Merino_7" "Juan_Pedro_Aparicio_1" "Juan_Pedro_Aparicio_2" "Juan_Pedro_Aparicio_3" "Juan_Pedro_Aparicio_4" "Juan_Pedro_Aparicio_5" "Juan_Pedro_Aparicio_6" "Juan_Pedro_Aparicio_7" "Luis_Mateo_Diez_1" "Luis_Mateo_Diez_2" "Luis_Mateo_Diez_3" "Luis_Mateo_Diez_4" "Luis_Mateo_Diez_5" "Luis_Mateo_Diez_6" "Luis_Mateo_Diez_7"
"di" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06265664160401 0 0 0 0 0.0583771161704612
"diario" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0.0719424460431655 0.134952766531714 0 0
"digamos" 0 0 0 0 0 0 0 0 0 0.08424599831508 0.0930232558139535 0 0 0.0925925925925926 0 0 0 0 0 0 0
"dirección" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0.031328320802005 0 0.0719424460431655 0 0 0
"distancia" 0 0 0 0 0 0 0 0 0.119760479041916 0 0.0930232558139535 0 0 0 0 0.031328320802005 0 0 0 0 0
"distinguir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06265664160401 0 0 0 0 0.0583771161704612
"distinta" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0.0583771161704612
"dominio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0.161290322580645 0 0 0 0
"dónde" 0 0 0 0 0 0 0 0 0 0.08424599831508 0.0930232558139535 0 0 0 0 0.031328320802005 0 0 0 0 0
"dotado" 0 0 0 0 0 0.0923361034164358 0.1001001001001 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"dueña" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161290322580645 0 0 0 0.0583771161704612
"edificio" 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"edificios" 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"editoriales" 0 0 0.24370430544273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"efecto" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0.099304865938431 0 0 0 0.031328320802005 0 0 0 0 0
"ello" 0 0 0 0.100502512562814 0 0 0.1001001001001 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"encantos" 0.191938579654511 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"encontrar" 0 0 0.0812347684809098 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"ensayo" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0.190294957183635 0 0 0 0 0 0 0 0
"enseguida" 0 0 0 0 0 0 0 0 0 0.25273799494524 0 0 0 0 0 0 0 0 0 0 0
"entorno" 0.0959692898272553 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"entrega" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0.099304865938431 0 0 0 0 0.0806451612903226 0 0 0 0
"envidia" 0 0 0.16246953696182 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eran" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0.099304865938431 0 0 0 0.031328320802005 0 0 0 0 0
"escenarios" 0 0 0 0 0 0 0.3003003003003 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"escribe" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0.0925925925925926 0 0 0 0 0 0 0.0583771161704612
"escribir" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0.0583771161704612
"escuché" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215827338129496 0 0 0
"espera" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0.0719424460431655 0 0 0
"estaban" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06265664160401 0 0.0719424460431655 0 0 0
"estar" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0.0654878847413229 0 0 0 0 0 0
"estética" 0 0 0 0.100502512562814 0 0.0923361034164358 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"estricta" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0.134952766531714 0 0
"excelente" 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
"exige" 0 0 0 0 0 0 0.1001001001001 0.102354145342886 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"existen" 0 0 0.0812347684809098 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"éxito" 0 0 0 0 0 0 0 0.204708290685773 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"exploradores" 0 0 0 0 0 0.277008310249307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"explosión" 0 0 0 0 0 0 0 0 0.119760479041916 0.08424599831508 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"expropiaciones" 0 0 0 0 0.315457413249211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extraordinaria" 0 0 0 0 0 0 0 0.204708290685773 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"fabulación" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175131348511384
"fácilmente" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161290322580645 0 0 0 0.0583771161704612
"fargo" 0 0 0 0 0 0 0 0 0.359281437125749 0 0 0 0 0 0 0 0 0 0 0 0
"fascinación" 0 0 0 0 0 0 0 0 0 0 0 0 0.190294957183635 0 0.0654878847413229 0 0 0 0 0 0
"fenómeno" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0.0951474785918173 0.0925925925925926 0 0 0 0 0 0 0
"fronteras" 0 0 0.0812347684809098 0 0 0 0.1001001001001 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"fuego" 0 0 0 0 0 0 0 0 0 0.16849199663016 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"fugaz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06265664160401 0 0 0.134952766531714 0 0
"funciones" 0 0.0886524822695035 0 0.201005025125628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"generación" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0.198609731876862 0 0 0 0 0 0 0 0 0
"género" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0.0925925925925926 0 0 0 0 0 0 0.0583771161704612
"grande" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0.0806451612903226 0 0 0 0
"grutas" 0 0 0 0 0 0 0 0 0 0.25273799494524 0 0 0 0 0 0 0 0 0 0 0
"guerra" 0.0959692898272553 0 0.0812347684809098 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"habrá" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0.0951474785918173 0 0 0.031328320802005 0 0 0 0 0
"habría" 0 0 0 0.100502512562814 0.10515247108307 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"hacemos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215827338129496 0 0 0
"hadas" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0.186046511627907 0 0 0 0 0 0 0 0 0 0
"hecho" 0.0959692898272553 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"histórica" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116754232340922
"humanidad" 0 0 0 0 0 0.0923361034164358 0 0 0 0.16849199663016 0 0 0 0 0 0 0 0 0 0 0
"humanos" 0 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0.134952766531714 0 0.0583771161704612
"humor" 0.0959692898272553 0.0886524822695035 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"identidad" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0.0806451612903226 0.0719424460431655 0 0 0
"ido" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0.0806451612903226 0 0 0 0
"importancia" 0 0 0 0.100502512562814 0 0.0923361034164358 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"imposible" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0.0654878847413229 0.031328320802005 0 0 0 0 0
"imprescindible" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0.116754232340922
"inalteradas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196463654223969 0 0 0 0 0 0
"inmóvil" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0.06265664160401 0 0 0 0 0
"inocencia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0.0654878847413229 0.031328320802005 0 0 0 0 0
"intensamente" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0.0583771161704612
"interesantes" 0 0 0 0 0 0 0.1001001001001 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"inventar" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0.0951474785918173 0 0 0 0 0 0 0 0.0583771161704612
"inveterada" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215827338129496 0 0 0
"irónica" 0.0959692898272553 0 0 0 0 0.0923361034164358 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"irremediable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0.06265664160401 0 0 0 0 0
"jóvenes" 0 0 0 0 0 0 0 0 0 0 0 0.297914597815293 0 0 0 0 0 0 0 0 0
"juego" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0.0654878847413229 0 0 0.0719424460431655 0 0 0
"junto" 0 0.0886524822695035 0 0 0 0 0.1001001001001 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"juvenil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0.06265664160401 0 0 0 0 0
"laclavetine" 0 0 0 0 0 0 0 0 0 0.25273799494524 0 0 0 0 0 0 0 0 0 0 0
"lágrima" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.093984962406015 0 0 0 0 0
"larga" 0 0 0 0 0.10515247108307 0 0 0 0 0.08424599831508 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"lectores" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0.129198966408269 0.0583771161704612
"lento" 0 0.0886524822695035 0.0812347684809098 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"líquido" 0 0 0 0 0 0 0 0 0 0 0 0 0.285442435775452 0 0 0 0 0 0 0 0
"lírica" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196463654223969 0 0 0 0 0 0
"llegan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0.0806451612903226 0 0 0 0.0583771161704612
"llevar" 0.0959692898272553 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0.0654878847413229 0 0 0 0 0 0
"locura" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.269905533063428 0 0
"logra" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0.0719424460431655 0.134952766531714 0 0
"lucubración" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.196463654223969 0 0 0 0 0 0
"lundergaard" 0 0 0 0 0 0 0 0 0.359281437125749 0 0 0 0 0 0 0 0 0 0 0 0
"maestro" 0 0 0 0 0 0 0 0 0.119760479041916 0.08424599831508 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"maestros" 0 0 0 0 0 0 0 0 0.359281437125749 0 0 0 0 0 0 0 0 0 0 0 0
"maleta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.093984962406015 0 0 0 0 0
"maneja" 0.0959692898272553 0 0 0 0 0 0.1001001001001 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"manuel" 0 0 0.0812347684809098 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0.129198966408269 0
"marco" 0 0 0 0 0.10515247108307 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"marido" 0 0 0 0 0 0 0 0 0.359281437125749 0 0 0 0 0 0 0 0 0 0 0 0
"máscaras" 0 0 0 0 0 0 0.2002002002002 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"mata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277777777777778 0 0 0 0 0 0 0
"mayores" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0.031328320802005 0 0 0 0.129198966408269 0
"mejores" 0.0959692898272553 0 0 0 0 0 0 0 0.119760479041916 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"melancolía" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0.031328320802005 0 0 0.134952766531714 0 0
"merced" 0 0 0.0812347684809098 0 0 0 0.1001001001001 0 0 0 0.0930232558139535 0 0 0 0 0 0 0 0 0 0
"merino" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0.161290322580645 0 0 0 0
"méxico" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.404858299595142 0 0
"miedo" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0.198609731876862 0 0 0 0 0 0 0 0 0
"mira" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0.0806451612903226 0.0719424460431655 0 0 0
"miraban" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0.161290322580645 0 0 0 0
"miserias" 0.191938579654511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"misterioso" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161290322580645 0 0.134952766531714 0 0
"mitos" 0 0 0 0.100502512562814 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0
"momia" 0 0 0 0 0 0 0 0 0 0 0 0 0.285442435775452 0 0 0 0 0 0 0 0
"monumentos" 0 0.0886524822695035 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"muestras" 0 0.0886524822695035 0 0 0.210304942166141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"murió" 0.191938579654511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"música" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.093984962406015 0 0 0 0 0
"narrar" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116754232340922
"nave" 0 0 0 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0.06265664160401 0 0 0 0 0
"necesidad" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0.06265664160401 0 0 0 0 0
"negra" 0 0.177304964539007 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nieve" 0 0 0 0 0 0 0 0 0.359281437125749 0 0 0 0 0 0 0 0 0 0 0 0
"niña" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0.031328320802005 0 0 0.134952766531714 0 0
"nómada" 0 0 0 0 0 0.277008310249307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nomadismo" 0 0 0 0 0 0.277008310249307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"norte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277777777777778 0 0 0 0 0 0 0
"notable" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0.099304865938431 0 0 0 0 0.0806451612903226 0 0 0 0
"nuestros" 0 0 0 0.100502512562814 0 0 0.1001001001001 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"nutre" 0.191938579654511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"objeto" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0.06265664160401 0 0 0 0 0
"obstante" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0.185185185185185 0 0 0 0 0 0 0
"olvidada" 0 0 0.0812347684809098 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"ordenados" 0.191938579654511 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"origen" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0.0806451612903226 0 0 0 0
"oro" 0 0.0886524822695035 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"padece" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0.269905533063428 0 0
"padre" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0.06265664160401 0 0 0 0 0
"paisaje" 0 0 0 0 0 0 0 0 0.239520958083832 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"paisanos" 0 0 0 0 0.315457413249211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paleolítico" 0 0 0 0 0 0 0 0 0 0.25273799494524 0 0 0 0 0 0 0 0 0 0 0
"paradójicamente" 0 0 0 0.100502512562814 0 0 0.1001001001001 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"parecido" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0.130975769482646 0 0 0 0 0 0
"partida" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0.129198966408269 0
"partido" 0 0.0886524822695035 0 0 0.10515247108307 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"pasiones" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0654878847413229 0 0 0 0 0.129198966408269 0
"patrimonio" 0 0 0 0.100502512562814 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"perfectamente" 0 0.0886524822695035 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"peripecias" 0 0 0 0.100502512562814 0.10515247108307 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"personal" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0 0 0.130975769482646 0 0 0 0 0 0
"piedras" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161290322580645 0 0.134952766531714 0 0
"planteamiento" 0.0959692898272553 0 0 0 0.10515247108307 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"poblada" 0 0 0 0 0.10515247108307 0 0 0 0.239520958083832 0 0 0 0 0 0 0 0 0 0 0 0
"pobre" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0.0925925925925926 0 0 0 0 0 0 0.0583771161704612
"pocas" 0 0 0 0 0 0 0 0 0.119760479041916 0.08424599831508 0 0 0 0 0 0 0 0.0719424460431655 0 0 0
"podido" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0.0951474785918173 0 0 0 0 0 0.134952766531714 0 0
"podríamos" 0 0 0 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116754232340922
"policía" 0 0 0 0 0 0 0 0 0.119760479041916 0 0.186046511627907 0 0 0 0 0 0 0 0 0 0
"pollán" 0 0 0 0 0.315457413249211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"portal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06265664160401 0 0.0719424460431655 0 0 0
"portugal" 0 0 0 0 0 0 0 0 0 0 0.27906976744186 0 0 0 0 0 0 0 0 0 0
"postales" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277777777777778 0 0 0 0 0 0 0
"precisa" 0 0 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0.0806451612903226 0.0719424460431655 0 0 0
"preciso" 0 0 0.0812347684809098 0.100502512562814 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"previamente" 0 0 0 0 0.210304942166141 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0
"previo" 0 0 0 0 0 0 0 0.102354145342886 0.119760479041916 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"principios" 0 0.0886524822695035 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"propiedad" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0.161290322580645 0 0 0 0
"propios" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0.0951474785918173 0 0 0.031328320802005 0 0 0 0 0
"prosa" 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0.185185185185185 0 0 0 0 0 0 0
"proulx" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277777777777778 0 0 0 0 0 0 0
"público" 0 0 0 0 0 0 0 0 0 0 0 0.198609731876862 0 0 0 0 0 0 0 0.129198966408269 0
"puedan" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0 0.0806451612903226 0 0 0 0
"quedaba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06265664160401 0 0 0 0.129198966408269 0
"quedado" 0 0 0 0 0 0.0923361034164358 0 0.102354145342886 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"quería" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0.0654878847413229 0.031328320802005 0 0 0 0 0
"quiso" 0 0 0 0 0 0.0923361034164358 0 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0.129198966408269 0
"raro" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0.031328320802005 0 0 0 0 0
"rato" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0925925925925926 0 0.06265664160401 0 0 0 0 0
"razones" 0 0 0.0812347684809098 0 0.210304942166141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reales" 0 0 0 0 0 0 0 0 0 0 0 0 0.285442435775452 0 0 0 0 0 0 0 0
"recoge" 0.0959692898272553 0 0.0812347684809098 0 0 0 0 0.102354145342886 0 0 0 0 0 0 0 0 0 0 0 0 0
"recorrer" 0 0.0886524822695035 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0.0806451612903226 0 0 0 0
"recuerdos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031328320802005 0.161290322580645 0 0 0 0
"refleja" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175131348511384
"relación" 0.0959692898272553 0 0 0 0 0 0.2002002002002 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"relevante" 0 0 0.0812347684809098 0 0 0 0.1001001001001 0 0.119760479041916 0 0 0 0 0 0 0 0 0 0 0 0
"repetición" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215827338129496 0 0 0
"requiere" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0.0654878847413229 0 0 0 0 0 0.0583771161704612
"responsable" 0.191938579654511 0 0 0 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"respuesta" 0 0 0 0 0 0 0 0 0 0.08424599831508 0.0930232558139535 0 0 0.0925925925925926 0 0 0 0 0 0 0
"resultan" 0.0959692898272553 0 0 0.100502512562814 0 0 0 0 0 0 0 0.099304865938431 0 0 0 0 0 0 0 0 0
"retorno" 0 0 0 0 0 0.0923361034164358 0 0 0 0.16849199663016 0 0 0 0 0 0 0 0 0 0 0
"río" 0 0.0886524822695035 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"ríos" 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"romanos" 0 0 0 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0.161290322580645 0 0 0 0
"sabes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.093984962406015 0 0 0 0 0
"sabido" 0 0 0.0812347684809098 0 0 0 0 0 0 0 0 0 0.0951474785918173 0.0925925925925926 0 0 0 0 0 0 0
"salazar" 0 0 0 0 0 0 0 0 0 0 0.27906976744186 0 0 0 0 0 0 0 0 0 0
"secuencia" 0 0 0 0 0 0 0 0 0 0 0 0.198609731876862 0 0.0925925925925926 0 0 0 0 0 0 0
"seducción" 0 0 0 0.100502512562814 0 0 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0.134952766531714 0 0
"seguir" 0 0 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0.0925925925925926 0 0 0 0 0 0.129198966408269 0
"seguridad" 0 0 0.0812347684809098 0 0 0 0.1001001001001 0 0 0 0 0 0 0 0 0.031328320802005 0 0 0 0 0
"señalar" 0 0.0886524822695035 0.0812347684809098 0 0.10515247108307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sencillo" 0.0959692898272553 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0.0806451612903226 0 0 0 0
"sensibilidad" 0.0959692898272553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0.0583771161704612
"sentí" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.093984962406015 0 0 0 0 0
"sentir" 0 0 0 0 0 0 0 0 0.119760479041916 0 0 0 0 0 0 0 0.0806451612903226 0.0719424460431655 0 0 0
"serie" 0 0 0 0 0.10515247108307 0 0 0 0 0.16849199663016 0 0 0 0 0 0 0 0 0 0 0
"servicio" 0 0.0886524822695035 0 0 0 0.0923361034164358 0 0 0 0 0 0 0.0951474785918173 0 0 0 0 0 0 0 0
"sic" 0 0 0 0 0 0 0 0 0 0.25273799494524 0 0 0 0 0 0 0 0 0 0 0
"significativo" 0 0.0886524822695035 0 0 0 0 0 0 0 0.08424599831508 0 0 0 0 0 0 0 0 0 0 0.0583771161704612
"significativos" 0 0 0.0812347684809098 0 0 0.0923361034164358 0.1001001001001 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"simbólica" 0 0 0 0.100502512562814 0 0.0923361034164358 0 0 0 0 0 0 0 0.0925925925925926 0 0 0 0 0 0 0
